Categoria,Famiglia,Id Elemento,Stato
Arredi fissi,BR-PA-PannelloPolicarbonato-01,83043,1
Arredi fissi,BR-BR-Barriera-01,83051,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,83052,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,83053,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,83055,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,83056,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,83057,1
Telaio strutturale,MF-CR-Cordolo-02,84661,1
Telaio strutturale,MF-CR-Cordolo-02,85791,1
Telaio strutturale,MF-FN-Fondazione-01,86029,1
Telaio strutturale,CF-CR-Cordolo-01,86951,1
Telaio strutturale,MF-CR-Cordolo-02,88247,1
Telaio strutturale,MF-CR-CordoloPiega-01,89093,1
Telaio strutturale,MF-CR-CordoloPiega-01,91148,1
Arredi fissi,BR-BR-Barriera-01,146942,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,146943,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,146945,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,146946,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,147024,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,147051,1
Arredi fissi,BR-BR-Barriera-01,147333,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,147334,1
Arredi fissi,BR-PA-PannelloLegno-01,147335,1
Pilastri,BR-MN-Montante-01,147336,1
Arredi fissi,BR-PA-PannelloLegno-01,147337,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,147338,1
Arredi fissi,BR-PA-PannelloLegno-01,147339,1
Arredi fissi,BR-BR-Barriera-01,147390,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,147391,1
Arredi fissi,BR-PA-PannelloLegno-01,147392,1
Pilastri,BR-MN-Montante-01,147393,1
Arredi fissi,BR-PA-PannelloLegno-01,147394,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,147395,1
Arredi fissi,BR-PA-PannelloLegno-01,147396,1
Telaio strutturale,MF-FN-Fondazione-01,159457,1
Telaio strutturale,MF-FN-Fondazione-01,160313,1
Arredi fissi,BR-BR-Barriera-01,162380,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,162381,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,162382,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,162383,1
Telaio strutturale,MF-FN-Fondazione-01,166856,1
Telaio strutturale,MF-FN-Fondazione-01,168051,1
Telaio strutturale,MF-FN-Fondazione-01,168384,1
Telaio strutturale,MF-FN-Fondazione-01,169693,1
Telaio strutturale,MF-CR-Cordolo-02,170049,1
Telaio strutturale,MF-FN-Fondazione-01,170427,1
Telaio strutturale,MF-FN-Fondazione-01,171612,1
Arredi fissi,BR-BR-Barriera-01,173901,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,173902,1
Arredi fissi,BR-PA-PannelloLegno-01,173903,1
Pilastri,BR-MN-Montante-01,173904,1
Arredi fissi,BR-PA-PannelloLegno-01,173905,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,173906,1
Arredi fissi,BR-PA-PannelloLegno-01,173907,1
Arredi fissi,BR-BR-Barriera-01,173996,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,173997,1
Arredi fissi,BR-PA-PannelloLegno-01,173998,1
Pilastri,BR-MN-Montante-01,173999,1
Arredi fissi,BR-PA-PannelloLegno-01,174000,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174001,1
Arredi fissi,BR-PA-PannelloLegno-01,174002,1
Arredi fissi,BR-BR-Barriera-01,174004,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174005,1
Arredi fissi,BR-PA-PannelloLegno-01,174006,1
Pilastri,BR-MN-Montante-01,174007,1
Arredi fissi,BR-PA-PannelloLegno-01,174008,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174009,1
Arredi fissi,BR-PA-PannelloLegno-01,174010,1
Arredi fissi,BR-BR-Barriera-01,174022,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174023,1
Arredi fissi,BR-PA-PannelloLegno-01,174024,1
Pilastri,BR-MN-Montante-01,174025,1
Arredi fissi,BR-PA-PannelloLegno-01,174026,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174027,1
Arredi fissi,BR-PA-PannelloLegno-01,174028,1
Arredi fissi,BR-BR-Barriera-01,174030,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174031,1
Arredi fissi,BR-PA-PannelloLegno-01,174032,1
Pilastri,BR-MN-Montante-01,174033,1
Arredi fissi,BR-PA-PannelloLegno-01,174034,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174035,1
Arredi fissi,BR-PA-PannelloLegno-01,174036,1
Arredi fissi,BR-BR-Barriera-01,174056,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174057,1
Arredi fissi,BR-PA-PannelloLegno-01,174058,1
Pilastri,BR-MN-Montante-01,174059,1
Arredi fissi,BR-PA-PannelloLegno-01,174060,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174061,1
Arredi fissi,BR-PA-PannelloLegno-01,174062,1
Arredi fissi,BR-BR-Barriera-01,174064,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174065,1
Arredi fissi,BR-PA-PannelloLegno-01,174066,1
Pilastri,BR-MN-Montante-01,174067,1
Arredi fissi,BR-PA-PannelloLegno-01,174068,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174069,1
Arredi fissi,BR-PA-PannelloLegno-01,174070,1
Arredi fissi,BR-BR-Barriera-01,174072,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174073,1
Arredi fissi,BR-PA-PannelloLegno-01,174074,1
Pilastri,BR-MN-Montante-01,174075,1
Arredi fissi,BR-PA-PannelloLegno-01,174076,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174077,1
Arredi fissi,BR-PA-PannelloLegno-01,174078,1
Arredi fissi,BR-BR-Barriera-01,174080,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174081,1
Arredi fissi,BR-PA-PannelloLegno-01,174082,1
Pilastri,BR-MN-Montante-01,174083,1
Arredi fissi,BR-PA-PannelloLegno-01,174084,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174085,1
Arredi fissi,BR-PA-PannelloLegno-01,174086,1
Arredi fissi,BR-BR-Barriera-01,174088,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174089,1
Arredi fissi,BR-PA-PannelloLegno-01,174090,1
Pilastri,BR-MN-Montante-01,174091,1
Arredi fissi,BR-PA-PannelloLegno-01,174092,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174093,1
Arredi fissi,BR-PA-PannelloLegno-01,174094,1
Arredi fissi,BR-BR-Barriera-01,174096,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174097,1
Arredi fissi,BR-PA-PannelloLegno-01,174098,1
Pilastri,BR-MN-Montante-01,174099,1
Arredi fissi,BR-PA-PannelloLegno-01,174100,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174101,1
Arredi fissi,BR-PA-PannelloLegno-01,174102,1
Arredi fissi,BR-BR-Barriera-01,174124,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174125,1
Arredi fissi,BR-PA-PannelloLegno-01,174126,1
Pilastri,BR-MN-Montante-01,174127,1
Arredi fissi,BR-PA-PannelloLegno-01,174128,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174129,1
Arredi fissi,BR-PA-PannelloLegno-01,174130,1
Arredi fissi,BR-BR-Barriera-01,174132,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174133,1
Arredi fissi,BR-PA-PannelloLegno-01,174134,1
Pilastri,BR-MN-Montante-01,174135,1
Arredi fissi,BR-PA-PannelloLegno-01,174136,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174137,1
Arredi fissi,BR-PA-PannelloLegno-01,174138,1
Arredi fissi,BR-BR-Barriera-01,174140,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174141,1
Arredi fissi,BR-PA-PannelloLegno-01,174142,1
Pilastri,BR-MN-Montante-01,174143,1
Arredi fissi,BR-PA-PannelloLegno-01,174144,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174145,1
Arredi fissi,BR-PA-PannelloLegno-01,174146,1
Arredi fissi,BR-BR-Barriera-01,174148,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174149,1
Arredi fissi,BR-PA-PannelloLegno-01,174150,1
Pilastri,BR-MN-Montante-01,174151,1
Arredi fissi,BR-PA-PannelloLegno-01,174152,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174153,1
Arredi fissi,BR-PA-PannelloLegno-01,174154,1
Arredi fissi,BR-BR-Barriera-01,174156,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174157,1
Arredi fissi,BR-PA-PannelloLegno-01,174158,1
Pilastri,BR-MN-Montante-01,174159,1
Arredi fissi,BR-PA-PannelloLegno-01,174160,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174161,1
Arredi fissi,BR-PA-PannelloLegno-01,174162,1
Arredi fissi,BR-BR-Barriera-01,174164,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174165,1
Arredi fissi,BR-PA-PannelloLegno-01,174166,1
Pilastri,BR-MN-Montante-01,174167,1
Arredi fissi,BR-PA-PannelloLegno-01,174168,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174169,1
Arredi fissi,BR-PA-PannelloLegno-01,174170,1
Arredi fissi,BR-BR-Barriera-01,174180,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174181,1
Arredi fissi,BR-PA-PannelloLegno-01,174182,1
Pilastri,BR-MN-Montante-01,174183,1
Arredi fissi,BR-PA-PannelloLegno-01,174184,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174185,1
Arredi fissi,BR-PA-PannelloLegno-01,174186,1
Arredi fissi,BR-BR-Barriera-01,174188,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174189,1
Arredi fissi,BR-PA-PannelloLegno-01,174190,1
Pilastri,BR-MN-Montante-01,174191,1
Arredi fissi,BR-PA-PannelloLegno-01,174192,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174193,1
Arredi fissi,BR-PA-PannelloLegno-01,174194,1
Arredi fissi,BR-BR-Barriera-01,174196,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174197,1
Arredi fissi,BR-PA-PannelloLegno-01,174198,1
Pilastri,BR-MN-Montante-01,174199,1
Arredi fissi,BR-PA-PannelloLegno-01,174200,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174201,1
Arredi fissi,BR-PA-PannelloLegno-01,174202,1
Arredi fissi,BR-BR-Barriera-01,174204,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174205,1
Arredi fissi,BR-PA-PannelloLegno-01,174206,1
Pilastri,BR-MN-Montante-01,174207,1
Arredi fissi,BR-PA-PannelloLegno-01,174208,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174209,1
Arredi fissi,BR-PA-PannelloLegno-01,174210,1
Arredi fissi,BR-BR-Barriera-01,174212,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174213,1
Arredi fissi,BR-PA-PannelloLegno-01,174214,1
Pilastri,BR-MN-Montante-01,174215,1
Arredi fissi,BR-PA-PannelloLegno-01,174216,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174217,1
Arredi fissi,BR-PA-PannelloLegno-01,174218,1
Arredi fissi,BR-BR-Barriera-01,174220,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174221,1
Arredi fissi,BR-PA-PannelloLegno-01,174222,1
Pilastri,BR-MN-Montante-01,174223,1
Arredi fissi,BR-PA-PannelloLegno-01,174224,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174225,1
Arredi fissi,BR-PA-PannelloLegno-01,174226,1
Arredi fissi,BR-BR-Barriera-01,174238,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174239,1
Arredi fissi,BR-PA-PannelloLegno-01,174240,1
Pilastri,BR-MN-Montante-01,174241,1
Arredi fissi,BR-PA-PannelloLegno-01,174242,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174243,1
Arredi fissi,BR-PA-PannelloLegno-01,174244,1
Arredi fissi,BR-BR-Barriera-01,174246,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174247,1
Arredi fissi,BR-PA-PannelloLegno-01,174248,1
Pilastri,BR-MN-Montante-01,174249,1
Arredi fissi,BR-PA-PannelloLegno-01,174250,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174251,1
Arredi fissi,BR-PA-PannelloLegno-01,174252,1
Arredi fissi,BR-BR-Barriera-01,174254,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174255,1
Arredi fissi,BR-PA-PannelloLegno-01,174256,1
Pilastri,BR-MN-Montante-01,174257,1
Arredi fissi,BR-PA-PannelloLegno-01,174258,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174259,1
Arredi fissi,BR-PA-PannelloLegno-01,174260,1
Arredi fissi,BR-BR-Barriera-01,174262,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174263,1
Arredi fissi,BR-PA-PannelloLegno-01,174264,1
Pilastri,BR-MN-Montante-01,174265,1
Arredi fissi,BR-PA-PannelloLegno-01,174266,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174267,1
Arredi fissi,BR-PA-PannelloLegno-01,174268,1
Arredi fissi,BR-BR-Barriera-01,174270,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174271,1
Arredi fissi,BR-PA-PannelloLegno-01,174272,1
Pilastri,BR-MN-Montante-01,174273,1
Arredi fissi,BR-PA-PannelloLegno-01,174274,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174275,1
Arredi fissi,BR-PA-PannelloLegno-01,174276,1
Arredi fissi,BR-BR-Barriera-01,174278,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174279,1
Arredi fissi,BR-PA-PannelloLegno-01,174280,1
Pilastri,BR-MN-Montante-01,174281,1
Arredi fissi,BR-PA-PannelloLegno-01,174282,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174283,1
Arredi fissi,BR-PA-PannelloLegno-01,174284,1
Arredi fissi,BR-BR-Barriera-01,174294,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174295,1
Arredi fissi,BR-PA-PannelloLegno-01,174296,1
Pilastri,BR-MN-Montante-01,174297,1
Arredi fissi,BR-PA-PannelloLegno-01,174298,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174299,1
Arredi fissi,BR-PA-PannelloLegno-01,174300,1
Arredi fissi,BR-BR-Barriera-01,174302,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174303,1
Arredi fissi,BR-PA-PannelloLegno-01,174304,1
Pilastri,BR-MN-Montante-01,174305,1
Arredi fissi,BR-PA-PannelloLegno-01,174306,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174307,1
Arredi fissi,BR-PA-PannelloLegno-01,174308,1
Arredi fissi,BR-BR-Barriera-01,174310,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174311,1
Arredi fissi,BR-PA-PannelloLegno-01,174312,1
Pilastri,BR-MN-Montante-01,174313,1
Arredi fissi,BR-PA-PannelloLegno-01,174314,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174315,1
Arredi fissi,BR-PA-PannelloLegno-01,174316,1
Arredi fissi,BR-BR-Barriera-01,174318,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174319,1
Arredi fissi,BR-PA-PannelloLegno-01,174320,1
Pilastri,BR-MN-Montante-01,174321,1
Arredi fissi,BR-PA-PannelloLegno-01,174322,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174323,1
Arredi fissi,BR-PA-PannelloLegno-01,174324,1
Arredi fissi,BR-BR-Barriera-01,174326,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174327,1
Arredi fissi,BR-PA-PannelloLegno-01,174328,1
Pilastri,BR-MN-Montante-01,174329,1
Arredi fissi,BR-PA-PannelloLegno-01,174330,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174331,1
Arredi fissi,BR-PA-PannelloLegno-01,174332,1
Arredi fissi,BR-BR-Barriera-01,174334,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174335,1
Arredi fissi,BR-PA-PannelloLegno-01,174336,1
Pilastri,BR-MN-Montante-01,174337,1
Arredi fissi,BR-PA-PannelloLegno-01,174338,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174339,1
Arredi fissi,BR-PA-PannelloLegno-01,174340,1
Arredi fissi,BR-BR-Barriera-01,174350,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174351,1
Arredi fissi,BR-PA-PannelloLegno-01,174352,1
Pilastri,BR-MN-Montante-01,174353,1
Arredi fissi,BR-PA-PannelloLegno-01,174354,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174355,1
Arredi fissi,BR-PA-PannelloLegno-01,174356,1
Arredi fissi,BR-BR-Barriera-01,174358,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174359,1
Arredi fissi,BR-PA-PannelloLegno-01,174360,1
Pilastri,BR-MN-Montante-01,174361,1
Arredi fissi,BR-PA-PannelloLegno-01,174362,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174363,1
Arredi fissi,BR-PA-PannelloLegno-01,174364,1
Arredi fissi,BR-BR-Barriera-01,174366,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174367,1
Arredi fissi,BR-PA-PannelloLegno-01,174368,1
Pilastri,BR-MN-Montante-01,174369,1
Arredi fissi,BR-PA-PannelloLegno-01,174370,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174371,1
Arredi fissi,BR-PA-PannelloLegno-01,174372,1
Arredi fissi,BR-BR-Barriera-01,174374,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174375,1
Arredi fissi,BR-PA-PannelloLegno-01,174376,1
Pilastri,BR-MN-Montante-01,174377,1
Arredi fissi,BR-PA-PannelloLegno-01,174378,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174379,1
Arredi fissi,BR-PA-PannelloLegno-01,174380,1
Arredi fissi,BR-BR-Barriera-01,174382,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174383,1
Arredi fissi,BR-PA-PannelloLegno-01,174384,1
Pilastri,BR-MN-Montante-01,174385,1
Arredi fissi,BR-PA-PannelloLegno-01,174386,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174387,1
Arredi fissi,BR-PA-PannelloLegno-01,174388,1
Arredi fissi,BR-BR-Barriera-01,174390,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174391,1
Arredi fissi,BR-PA-PannelloLegno-01,174392,1
Pilastri,BR-MN-Montante-01,174393,1
Arredi fissi,BR-PA-PannelloLegno-01,174394,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174395,1
Arredi fissi,BR-PA-PannelloLegno-01,174396,1
Arredi fissi,BR-BR-Barriera-01,174406,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174407,1
Arredi fissi,BR-PA-PannelloLegno-01,174408,1
Pilastri,BR-MN-Montante-01,174409,1
Arredi fissi,BR-PA-PannelloLegno-01,174410,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174411,1
Arredi fissi,BR-PA-PannelloLegno-01,174412,1
Arredi fissi,BR-BR-Barriera-01,174414,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174415,1
Arredi fissi,BR-PA-PannelloLegno-01,174416,1
Pilastri,BR-MN-Montante-01,174417,1
Arredi fissi,BR-PA-PannelloLegno-01,174418,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174419,1
Arredi fissi,BR-PA-PannelloLegno-01,174420,1
Arredi fissi,BR-BR-Barriera-01,174422,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174423,1
Arredi fissi,BR-PA-PannelloLegno-01,174424,1
Pilastri,BR-MN-Montante-01,174425,1
Arredi fissi,BR-PA-PannelloLegno-01,174426,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174427,1
Arredi fissi,BR-PA-PannelloLegno-01,174428,1
Arredi fissi,BR-BR-Barriera-01,174430,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174431,1
Arredi fissi,BR-PA-PannelloLegno-01,174432,1
Pilastri,BR-MN-Montante-01,174433,1
Arredi fissi,BR-PA-PannelloLegno-01,174434,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174435,1
Arredi fissi,BR-PA-PannelloLegno-01,174436,1
Arredi fissi,BR-BR-Barriera-01,174438,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174439,1
Arredi fissi,BR-PA-PannelloLegno-01,174440,1
Pilastri,BR-MN-Montante-01,174441,1
Arredi fissi,BR-PA-PannelloLegno-01,174442,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174443,1
Arredi fissi,BR-PA-PannelloLegno-01,174444,1
Arredi fissi,BR-BR-Barriera-01,174446,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174447,1
Arredi fissi,BR-PA-PannelloLegno-01,174448,1
Pilastri,BR-MN-Montante-01,174449,1
Arredi fissi,BR-PA-PannelloLegno-01,174450,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174451,1
Arredi fissi,BR-PA-PannelloLegno-01,174452,1
Arredi fissi,BR-BR-Barriera-01,174476,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174477,1
Arredi fissi,BR-PA-PannelloLegno-01,174478,1
Pilastri,BR-MN-Montante-01,174479,1
Arredi fissi,BR-PA-PannelloLegno-01,174480,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174481,1
Arredi fissi,BR-PA-PannelloLegno-01,174482,1
Arredi fissi,BR-BR-Barriera-01,174484,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,174485,1
Arredi fissi,BR-PA-PannelloLegno-01,174486,1
Arredi fissi,BR-PA-PannelloLegno-01,174488,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,174489,1
Arredi fissi,BR-PA-PannelloLegno-01,174490,1
Arredi fissi,BR-BR-Barriera-02,175024,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-02,175025,1
Telaio strutturale,CF-CR-Cordolo-01,175310,1
Telaio strutturale,CF-CR-Cordolo-01,175529,1
Telaio strutturale,CF-CR-Cordolo-01,175712,1
Telaio strutturale,CF-CR-Cordolo-01,175931,1
Telaio strutturale,CF-CR-Cordolo-01,176096,1
Telaio strutturale,CF-CR-Cordolo-01,176220,1
Telaio strutturale,MF-CR-Cordolo-03,177020,1
Telaio strutturale,MF-CR-Cordolo-03,177299,1
Telaio strutturale,MF-CR-Cordolo-01,177359,1
Telaio strutturale,MF-FN-Fondazione-01,177551,1
Telaio strutturale,CF-CR-Cordolo-01,177935,1
Telaio strutturale,MF-FN-Fondazione-01,179211,1
Telaio strutturale,CF-CR-Cordolo-01,183990,1
Telaio strutturale,CF-CR-Cordolo-01,184483,1
Telaio strutturale,CF-CR-Cordolo-01,184895,1
Telaio strutturale,CF-CR-Cordolo-01,185101,1
Telaio strutturale,CF-CR-Cordolo-01,185274,1
Telaio strutturale,CF-CR-Cordolo-01,185496,1
Telaio strutturale,CF-CR-Cordolo-01,186180,1
Telaio strutturale,MF-CR-Cordolo-01,186550,1
Telaio strutturale,MF-CR-Cordolo-04,186680,1
Telaio strutturale,MF-CR-Cordolo-04,186752,1
Telaio strutturale,MF-CR-Cordolo-01,186878,1
Telaio strutturale,MF-FN-Fondazione-01,187116,1
Telaio strutturale,MF-FN-Fondazione-01,187546,1
Telaio strutturale,CF-CR-Cordolo-01,187724,1
Telaio strutturale,CF-CR-Cordolo-01,188221,1
Telaio strutturale,MF-FN-Fondazione-01,192586,1
Telaio strutturale,MF-FN-Fondazione-01,193491,1
Arredi fissi,BR-BR-Barriera-01,195080,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,195081,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,195082,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,195083,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,195084,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,195085,1
Arredi fissi,BR-BR-Barriera-01,195094,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,195095,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,195096,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,195097,1
Arredi fissi,BR-BR-Barriera-02,195300,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-02,195301,1
Arredi fissi,BR-BR-Barriera-02,195350,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-02,195351,1
Arredi fissi,BR-BR-Barriera-02,195364,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-02,195365,1
Arredi fissi,BR-BR-Barriera-02,195380,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-02,195381,1
Arredi fissi,BR-BR-Barriera-02,195396,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-02,195397,1
Arredi fissi,BR-BR-Barriera-02,195421,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-02,195422,1
Arredi fissi,BR-BR-Barriera-02,195429,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-02,195430,1
Arredi fissi,BR-BR-Barriera-02,195437,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-02,195438,1
Arredi fissi,BR-BR-Barriera-02,195445,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-02,195446,1
Arredi fissi,BR-BR-Barriera-02,195453,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-02,195454,1
Arredi fissi,BR-BR-Barriera-02,195490,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-02,195491,1
Arredi fissi,BR-BR-Barriera-02,195498,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-02,195499,1
Arredi fissi,BR-BR-Barriera-02,195512,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-02,195513,1
Arredi fissi,BR-BR-Barriera-02,195520,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-02,195521,1
Arredi fissi,BR-BR-Barriera-01,195558,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,195559,1
Arredi fissi,BR-PA-PannelloLegno-01,195560,1
Arredi fissi,BR-PA-PannelloLegno-01,195561,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,195562,1
Arredi fissi,BR-PA-PannelloLegno-01,195563,1
Pilastri,BR-MN-Montante-01,195564,1
Arredi fissi,BR-BR-Barriera-01,195641,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,195642,1
Arredi fissi,BR-PA-PannelloLegno-01,195643,1
Arredi fissi,BR-PA-PannelloLegno-01,195644,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,195645,1
Arredi fissi,BR-PA-PannelloLegno-01,195646,1
Pilastri,BR-MN-Montante-01,195647,1
Arredi fissi,BR-BR-Barriera-01,195655,1
Arredi fissi,BR-PA-PannelloCalcestruzzo-01,195656,1
Arredi fissi,BR-PA-PannelloLegno-01,195657,1
Arredi fissi,BR-PA-PannelloLegno-01,195658,1
Arredi fissi,BR-PA-PannelloPolicarbonato-01,195659,1
Arredi fissi,BR-PA-PannelloLegno-01,195660,1
Pilastri,BR-MN-Montante-01,195661,1
